File,input-type,frame_type,compression_ratio,peaq,desirability,i-rate,mean-ref,p-ratio,quantile-25,quantile-50,quantile-75,std-ref
12,vocals,with-pframe,0.78025602505258196,0.057221830114314809,0.018334312160697058,1,9.1992485020818524,0.84676240433399264,2,6,14,8.9646693458284386
12,vocals,with-pframe,0.77701401414078775,0.060434734997957928,0.019444544724455805,2,19.868740592072253,0.8569094505116519,4,13,31,19.100206645428901
12,vocals,with-pframe,0.77431436797961828,-0.12973491267306203,-0.041887028717926669,5,45.90144494270055,0.86292888468483964,9,31,70,45.694193234710184
12,drums,with-pframe,0.76162850853220876,-0.12689371278966766,-0.04165210183446718,0.10000000000000001,1.3063638836007614,0.63238455585174991,1,1,1,0.59878879768927507
12,drums,with-pframe,0.71920110629643652,-0.74016987582060079,-0.25728891034113671,1,9.4781928213689479,0.82414653022615869,2,6,15,9.2065738420651115
12,drums,with-pframe,0.71281425325830372,-0.89679953969473392,-0.31452778041243767,2,18.977415695575953,0.83386361682001897,4,14,29,17.939921434336295
12,drums,with-pframe,0.70775005467318874,-1.3273265310298865,-0.46885426651178214,5,46.389804483570479,0.84005503482672628,11,30,68,45.778103112631278
12,repet-fg,with-pframe,0.84481842622512449,0.040703565746140757,0.012045063318521359,0.10000000000000001,1.26540059347181,0.72448189870152202,1,1,1,0.57034158883266617
12,repet-fg,with-pframe,0.79142976351284389,-0.2171074877550998,-0.068580781821827586,1,8.1970497177199046,0.94436322985639354,1,5,12,8.565609028154773
12,repet-fg,with-pframe,0.78499596375814262,-0.19284504340588793,-0.061415934701959662,2,16.690930358106893,0.95571416286869038,3,10,25,17.707354912903444
12,repet-fg,with-pframe,0.7800433791020428,-0.24848157680760607,-0.079637102071697899,5,42.571926375982848,0.96242153237595662,6,25,65,46.103275173323979
12,repet-bg,with-pframe,0.88828747448164613,0.14632683718451966,0.041182286531144564,0.10000000000000001,1.3983358724950192,0.73376902571158309,1,1,2,0.63871138155020057
12,repet-bg,with-pframe,0.86751174675714926,0.1297027676877831,0.037377813088014591,1,9.3669006479481638,0.95554217903517069,2,6,14,8.7839393519084208
12,repet-bg,with-pframe,0.86549958864934218,0.12509761437274269,0.036134510060242812,2,19.056558470431302,0.96697910396422737,4,13,29,17.991208832931356
12,repet-bg,with-pframe,0.86333172533130609,0.11522576560118525,0.033366596587472513,5,45.706905687036382,0.97377246538825346,10,30,69,45.074066974228664
12,sum,with-pframe,0.88371659434576766,0.14482583839167207,0.040970668458163731,0.10000000000000001,1.3983358724950192,0.73376902571158309,1,1,2,0.63871138155020057
12,sum,with-pframe,0.87332873048351922,0.13143164965337606,0.03762376212580594,1,9.3669006479481638,0.95554217903517069,2,6,14,8.7839393519084208
12,sum,with-pframe,0.87232265142961574,0.13036553582925459,0.037361616030376937,2,19.056558470431302,0.96697910396422737,4,13,29,17.991208832931356
12,sum,with-pframe,0.87123871977059764,0.11952058069508853,0.03429616303283646,5,45.706905687036382,0.97377246538825346,10,30,69,45.074066974228664
13,mixture,with-pframe,0.92905297259751751,0.16557421082500712,0.044554566776230757,0.10000000000000001,1.3319444444444444,0.73798349247451045,1,1,2,0.61163429558312321
13,mixture,with-pframe,0.92142114592199698,0.16174444441753222,0.043884505237745196,1,9.8485051316376619,0.96714678750606897,3,7,14,8.7722768630485692
13,mixture,with-pframe,0.92057440033954119,0.16064935995733221,0.04362747864216051,2,18.499201057909527,0.97906888924852997,5,12,27,17.19721769845777
13,mixture,with-pframe,0.91970031149194764,0.15943397593185127,0.043338567449546631,5,45.299031675693421,0.98608189027350701,11,30,67,44.815877854447962
13,vocals,with-pframe,0.57098580320814996,0.060074667181623465,0.026303047660767999,0.10000000000000001,1.3964834653004192,0.46328963694233155,1,1,2,0.63683817035620971
13,vocals,with-pframe,0.55767827334709175,-0.54472106149142085,-0.2441914485130002,1,8.7474070100143066,0.60333387279495065,2,5,13,8.97015310403782
13,vocals,with-pframe,0.55599726841308117,-0.35925548363077597,-0.16153653265966461,2,18.037904223361018,0.61056265846685009,3,11,28,18.623018481931204
13,vocals,with-pframe,0.5543266423292289,-0.8804892683877017,-0.39709857020761613,5,47.216567216567213,0.61477045908183636,8,31,73,47.755407361539092
13,drums,with-pframe,0.92023959022402935,0.14006336091828375,0.038050786557712046,0.10000000000000001,1.3006301289566238,0.73625721529913146,1,1,1,0.59707636789942486
13,drums,with-pframe,0.89987813017164409,0.12251366218437232,0.034036181699683012,1,10.294262662483192,0.9628310945676215,3,8,16,8.9643153448552884
13,drums,with-pframe,0.89721519118052728,0.11751285480601004,0.03274377651012305,2,19.723458430200377,0.97459135782489081,6,13,30,17.81256644708197
13,drums,with-pframe,0.89462053132547714,0.11100493174764337,0.031020116312102056,5,48.605199516324063,0.98149646652640665,11,33,71,46.440419956123314
13,repet-fg,with-pframe,0.90718462994499527,0.077173414541439112,0.021267284517959239,0.10000000000000001,1.26250272985368,0.74105842369315422,1,1,1,0.57370844632923534
13,repet-fg,with-pframe,0.86677112601778583,-0.032814621348848494,-0.0094646153880347268,1,9.1839125341663408,0.96709284134433837,2,7,13,8.7208387448591704
13,repet-fg,with-pframe,0.8613698038049602,-0.079342767420714555,-0.023028078959301469,2,17.536044973544975,0.97879915843987697,4,11,26,17.413569043332316
13,repet-fg,with-pframe,0.85620861762777634,-0.064852436809192504,-0.018935933215923937,5,42.797865937072501,0.98586610562658472,9,26,63,44.848170870909499
13,repet-bg,with-pframe,0.90736380999265154,0.16316229483709099,0.044955037064574023,0.10000000000000001,1.4175377468060395,0.7431623240006473,1,1,2,0.64865641537489027
13,repet-bg,with-pframe,0.89858656919890234,0.15813664681810158,0.043995941025215236,1,10.100780379041248,0.96779414144683606,3,8,15,8.7755608150381654
13,repet-bg,with-pframe,0.89771105786930738,0.15642304797316653,0.043561635618155452,2,19.181888289082295,0.97933862005718297,5,13,28,17.560583693040201
13,repet-bg,with-pframe,0.89683686365267667,0.15561052365754469,0.043377600198035819,5,46.446340662947158,0.98624372875869881,11,32,69,44.637432444562499
13,sum,with-pframe,0.90202067783058637,0.16444927493833417,0.045578022483321698,0.10000000000000001,1.4175377468060395,0.7431623240006473,1,1,2,0.64865641537489027
13,sum,with-pframe,0.89763205743371177,0.16038125087822719,0.044667870746714897,1,10.100780379041248,0.96779414144683606,3,8,15,8.7755608150381654
13,sum,with-pframe,0.89719430176891435,0.15910311421783918,0.044333516693137266,2,19.181888289082295,0.97933862005718297,5,13,28,17.560583693040201
13,sum,with-pframe,0.89675720466059894,0.15835863950936924,0.0441475793800018,5,46.446340662947158,0.98624372875869881,11,32,69,44.637432444562499
14,mixture,with-pframe,0.91619976865268071,0.14203931964254179,0.038757737259478349,0.10000000000000001,1.3470548862115128,0.74189944134078212,1,1,2,0.6152632687658649
14,mixture,with-pframe,0.8979170253681793,0.11926972803843183,0.033207335608077711,1,9.9931911613566289,0.9663563004345127,2,7,15,9.3511808692802987
14,mixture,with-pframe,0.89558888077852983,0.099578375513205142,0.027796899238700431,2,19.34670559857814,0.97790192427063938,4,13,30,18.532563311185886
14,mixture,with-pframe,0.89397599710937103,0.093094083605354871,0.026033720118428843,5,44.342158345940497,0.98472998137802603,9,30,67,44.272122718548204
14,vocals,with-pframe,0.73145814286788224,-0.98037477286038577,-0.33507548669037901,0.10000000000000001,1.339024852969076,0.65437616387337061,1,1,2,0.6109049160833725
14,vocals,with-pframe,0.66692970097025228,-2.0718880425867665,-0.77665158695608194,1,9.3756737072104883,0.85226567349472382,1,6,15,9.4453473558598358
14,vocals,with-pframe,0.65806356958728507,-2.2084967191333167,-0.83901344079813223,2,18.888585000719736,0.86244568590937309,3,13,29,18.709924841538307
14,vocals,with-pframe,0.64877657523516674,-2.2720744352882711,-0.87552268454848881,5,49.117907674717735,0.86865301055245192,10,33,76,48.142904749448803
14,drums,with-pframe,0.66961844667492787,-0.70218379740788128,-0.26215817414180442,0.10000000000000001,1.2847668393782383,0.59900682805710737,1,1,1,0.57813894070136407
14,drums,with-pframe,0.6059491908906387,-1.3186409825682714,-0.54403941881253326,1,11.74124761298536,0.78013656114214769,3,9,18,9.9916361316512745
14,drums,with-pframe,0.59835995605855952,-1.3804984049283457,-0.57678425459057658,2,21.213241075640823,0.78944754810676598,6,16,32,18.518424350659817
14,drums,with-pframe,0.5925023098356561,-1.4785446947807781,-0.62385608892853339,5,48.300281074328545,0.79503414028553698,13,34,73,44.334829090703437
14,repet-fg,with-pframe,0.84863071002286794,0.071402081790118199,0.021034497381138297,0.10000000000000001,1.2483290488431877,0.72439478584729977,1,1,1,0.56081273014322497
14,repet-fg,with-pframe,0.79683607078160956,-0.12103110820445329,-0.037972398791427366,1,8.983550467166733,0.94338919925512099,1,6,14,9.267762712148782
14,repet-fg,with-pframe,0.78950388852648246,-0.40486157059726269,-0.12820125919610412,2,18.452795838751626,0.95468653010552451,3,11,29,19.24247903299965
14,repet-fg,with-pframe,0.78331025518530828,-0.35261059970111752,-0.11253861332943361,5,43.050613298902519,0.96151458721291128,6,26,67,46.179656130809626
14,repet-bg,with-pframe,0.89068742164140191,0.13232443393318283,0.037141097628090716,0.10000000000000001,1.4230447161279518,0.74127870887647429,1,1,2,0.65725650043372241
14,repet-bg,with-pframe,0.86872106642869096,0.098391232124140249,0.028314966658005151,1,10.726173633440515,0.96523898199875857,2,8,17,9.7246200211144718
14,repet-bg,with-pframe,0.86610713272400552,0.081646965404269078,0.023567224630595084,2,20.212379257752922,0.97678460583488513,5,14,31,19.009904685158933
14,repet-bg,with-pframe,0.86385149636125103,0.065282150826214913,0.018892758506872689,5,46.796541713997222,0.9836126629422719,10,32,71,45.497807519847413
14,sum,with-pframe,0.86299146148940142,0.14011849444430569,0.040590927227275503,0.10000000000000001,1.4230447161279518,0.74127870887647429,1,1,2,0.65725650043372241
14,sum,with-pframe,0.85200828388304595,0.1154984176234799,0.033890051249588028,1,10.726173633440515,0.96523898199875857,2,8,17,9.7246200211144718
14,sum,with-pframe,0.85070131703070329,0.10516181594486307,0.030904447260032747,2,20.212379257752922,0.97678460583488513,5,14,31,19.009904685158933
14,sum,with-pframe,0.84957349884932598,0.095948747004440005,0.028234386764180587,5,46.796541713997222,0.9836126629422719,10,32,71,45.497807519847413
15,mixture,with-pframe,0.92437132035224634,0.16448107551615321,0.04448457884150795,0.10000000000000001,1.3723753280839894,0.74296160877513706,1,1,2,0.62885399731772218
15,mixture,with-pframe,0.91257228357779008,0.15915719925123684,0.043601258255196028,1,9.2107781415260632,0.96794637416209628,2,6,14,8.9591475896988779
15,mixture,with-pframe,0.9112693341459408,0.16131889847858316,0.044256646315705979,2,18.225706109244744,0.9795246800731261,4,12,28,17.796950251036794
15,mixture,with-pframe,0.90989829709532499,0.16301068962750742,0.04478816208028074,5,42.516372173483255,0.9863497867154174,8,29,63,42.486263079224159
15,vocals,with-pframe,0.23576706892323954,0.10186202496027486,0.108011294182733,0.10000000000000001,1.3436471362738645,0.18513101767215112,1,1,2,0.60316053412910209
15,vocals,with-pframe,0.2297184600770866,0.090803213255341131,0.098820109216375462,1,8.6217721518987336,0.24070688604509446,1,5,13,9.1897153245110701
15,vocals,with-pframe,0.22830052351284499,0.095544327433381593,0.1046256114125883,2,17.892053973013493,0.24387568555758685,3,11,28,18.64817590534761
15,vocals,with-pframe,0.22712625015772045,0.10326317420305342,0.11366274718504099,5,40.186104218362281,0.24558196221815967,6,24,64,41.930683737199409
15,drums,with-pframe,0.90609907938873502,0.14520322150476295,0.040062732875393366,0.10000000000000001,1.3542751553838401,0.72553321145642902,1,1,2,0.62074470392500802
15,drums,with-pframe,0.89207981487785892,0.11904225812820846,0.033360876499741052,1,9.2317812459693016,0.94491163924436317,2,6,14,9.1477721165524617
15,drums,with-pframe,0.88973876732841806,0.11973879807600651,0.033644369131947925,2,18.615423836838751,0.95612431444241319,4,12,29,18.229122910325753
15,drums,with-pframe,0.88778672386661495,0.10425298322766574,0.029357553009355764,5,44.914166350170909,0.96270566727605122,10,32,65,43.22536502904974
15,repet-fg,with-pframe,0.8883296393022686,0.11223991592703575,0.031587349718285231,0.10000000000000001,1.2655786350148368,0.73930530164533825,1,1,1,0.56393897803874526
15,repet-fg,with-pframe,0.85060052803614838,0.043957090862703385,0.012919428513696891,1,8.6074955684983543,0.96258379037172459,1,5,13,9.1811434649047641
15,repet-fg,with-pframe,0.84510935681007127,0.0067439441360725993,0.001994991559887623,2,17.546227949455773,0.97416209628275441,2,11,27,18.571239206270914
15,repet-fg,with-pframe,0.84094268022387975,-0.012678037377110041,-0.0037689956982962362,5,42.658175944333998,0.98086532602071907,6,28,64.25,44.316266667049327
15,repet-bg,with-pframe,0.91248895956881015,0.15874190758616047,0.043491459792886912,0.10000000000000001,1.4002622520898214,0.74357099329677023,1,1,2,0.63635161908882865
15,repet-bg,with-pframe,0.89957790437736729,0.15743158804936508,0.043751515928553621,1,9.5171849427168578,0.96806825106642291,2,6,14,8.9633340730761031
15,repet-bg,with-pframe,0.89826602737312733,0.15760524772799522,0.043863744961192934,2,18.907190843493407,0.97964655697745273,4,13,29,18.062217140429428
15,repet-bg,with-pframe,0.89696236373548677,0.15584426651715289,0.043436679402055492,5,43.601062515443537,0.98647166361974403,10,30,64,42.569272069122576
15,sum,with-pframe,0.89871704833030586,0.15370389544105345,0.042756475947188941,0.10000000000000001,1.4002622520898214,0.74357099329677023,1,1,2,0.63635161908882865
15,sum,with-pframe,0.89226152073458442,0.15347057309271639,0.043000445924858036,1,9.5171849427168578,0.96806825106642291,2,6,14,8.9633340730761031
15,sum,with-pframe,0.89160558223246444,0.15399467594020644,0.043179035385417786,2,18.907190843493407,0.97964655697745273,4,13,29,18.062217140429428
15,sum,with-pframe,0.89095375041364422,0.15259895337354346,0.042818988444320527,5,43.601062515443537,0.98647166361974403,10,30,64,42.569272069122576
16,mixture,with-pframe,0.87782471064879208,0.16114221069687984,0.045892479655129874,0.10000000000000001,1.368197949526814,0.74092469505514569,1,1,2,0.63012728567108978
16,mixture,with-pframe,0.83463053810493537,0.15616464586132439,0.046776579196318099,1,9.4918628415714181,0.96494047184281639,2,6,14,8.9527049199983999
16,mixture,with-pframe,0.8297627923579266,0.15206035107546212,0.045814403970607709,2,18.532914422501495,0.9764078591775619,4,12,28,18.203947818043101
16,mixture,with-pframe,0.82528631238887984,0.15176496737047662,0.045973429188222156,5,45.729406521577658,0.98334672412533786,9,30,71,45.694647760830158
16,vocals,with-pframe,0.47913187361594634,0.10408260449892515,0.054307910948100356,0.10000000000000001,1.3509693785105998,0.40311153312395004,1,1,2,0.61496295594545602
16,vocals,with-pframe,0.45559215453978158,0.029414128247291504,0.01614060292423402,1,9.1392405063291147,0.52508947483748447,2,6,14,9.0956771250838209
16,vocals,with-pframe,0.45275421147497996,0.010363367173717108,0.0057224024156260151,2,17.90349188891944,0.53129793294865235,3,11,27,18.453615249303276
16,vocals,with-pframe,0.44872342495729245,-0.019407723779076402,-0.010812742716141655,5,51.907465538419544,0.5351690891826747,9,37,83,49.82916531579329
16,drums,with-pframe,0.56182498628251432,0.098053202611291912,0.043631560096717446,0.10000000000000001,1.3087757313109425,0.47191585713242273,1,1,1,0.59780753218750349
16,drums,with-pframe,0.52781204176963703,0.02007422219347399,0.0095082248058274508,1,9.1841730038022806,0.61471039368928493,2,6,14,8.7245320007245457
16,drums,with-pframe,0.52392913017587206,-0.21964557607543922,-0.10480691157681421,2,17.857344135258895,0.62208750273902569,4,10,26,18.40979287059309
16,drums,with-pframe,0.51998672621039865,-0.25355082248215677,-0.12190254563323423,5,46.528101679104481,0.62639690307501283,8,28,72,47.980026389223219
16,repet-fg,with-pframe,0.76700825560091435,0.13285840562312456,0.04330409896274074,0.10000000000000001,1.2791215464021861,0.72171499525235561,1,1,1,0.58695659311784787
16,repet-fg,with-pframe,0.68594062575702974,0.021928751114706824,0.0079922191117144555,1,8.6520590520590517,0.940033598714484,1,5,13,8.9947490528262861
16,repet-fg,with-pframe,0.67781463831919353,-0.0204379735904614,-0.0075381868563440639,2,16.851186362589264,0.95120882331458623,2,9,25,18.222488726374287
16,repet-fg,with-pframe,0.66989188081780471,-0.026599520264741106,-0.0099267960347080124,5,44.795745654162857,0.95800160689504055,6,27,71,46.973080059487749
16,repet-bg,with-pframe,0.85054874222854149,0.13118826709931275,0.03855989098155136,0.10000000000000001,1.4337539432176656,0.74092469505514569,1,1,2,0.66229295986946202
16,repet-bg,with-pframe,0.80121351598204782,0.10262795080272946,0.032022659614315892,1,10.165102195306586,0.96486743115915563,3,7,15,9.1724702152424946
16,repet-bg,with-pframe,0.79564120649959158,0.093551994123899807,0.029395157440211032,2,19.614049524949504,0.97633481849390114,5,14,29,18.270667815485588
16,repet-bg,with-pframe,0.79023424871691927,0.083790181762283478,0.026508020216262203,5,49.392215124052889,0.98327368344167698,11,34,76.75,47.443092844949241
16,sum,with-pframe,0.80886399244889151,0.15595997019026919,0.048203397495198676,0.10000000000000001,1.4337539432176656,0.74092469505514569,1,1,2,0.66229295986946202
16,sum,with-pframe,0.78419637932564468,0.15020463711609677,0.047884892444052883,1,10.165102195306586,0.96486743115915563,3,7,15,9.1724702152424946
16,sum,with-pframe,0.78141022458441656,0.14778252124032365,0.047280710115778168,2,19.614049524949504,0.97633481849390114,5,14,29,18.270667815485588
16,sum,with-pframe,0.7787067456930804,0.14653861894624454,0.047045508388340485,5,49.392215124052889,0.98327368344167698,11,34,76.75,47.443092844949241
17,mixture,with-pframe,0.91603515020112325,0.18014882583679581,0.049165369308492864,0.10000000000000001,1.3810056759133424,0.73405316589402025,1,1,2,0.62229521525286824
17,mixture,with-pframe,0.90468791227281509,0.17902368563489235,0.049471116836616494,1,9.0288379465918798,0.96250220057508362,2,6,13,8.5713661966154646
17,mixture,with-pframe,0.90341293978727955,0.17867428525329254,0.049444245644567522,2,17.322450454791881,0.97417991901883694,4,11,26,17.308395730982241
17,mixture,with-pframe,0.90211687727276579,0.17855103619142154,0.049481126195978067,5,40.287602416123434,0.98122175928642685,8,25,59,41.448373918589823
17,vocals,with-pframe,0.13480551669310178,0.064597245760726896,0.11979711095167747,0.10000000000000001,1.3887518500246669,0.1189484185200399,1,1,2,0.62257463980755423
17,vocals,with-pframe,0.12404094812517666,-0.55256269044678241,-1.1136699186811287,1,7.5070049223778872,0.15497916788920837,2,4,10,8.4051182638171582
17,vocals,with-pframe,0.12320261947329486,-0.61211348515079678,-1.2420869941070474,2,13.48260381593715,0.15685699196056568,2,6,18,17.199424914448286
17,vocals,with-pframe,0.12245266262762046,-0.64402695309234348,-1.3148488143757942,5,33.879970271274622,0.15791326800070418,3,14,53.5,42.332039545173274
17,drums,with-pframe,0.84936051364307097,0.17658090215073896,0.051974661911627321,0.10000000000000001,1.3030749100425254,0.71756352326741391,1,1,1,0.58009200759333601
17,drums,with-pframe,0.80127450254467247,0.17079791763323859,0.053289452332135175,1,10.058882360295037,0.9387946716741975,2,7,15,9.5580308011188695
17,drums,with-pframe,0.7944132513236859,0.17088802239425194,0.053778062648599731,2,20.790982087708461,0.95006161610234141,4,15,31,19.034643302915562
17,drums,with-pframe,0.78938975542672807,0.17333831221134099,0.05489630154803498,5,46.531464671246319,0.95675136435655184,11,36,59,42.36428850220797
17,repet-fg,with-pframe,0.86208250052553148,0.17957257513144986,0.052075229175276488,0.10000000000000001,1.2783513535484921,0.7218473094301977,1,1,1,0.57753269864363388
17,repet-fg,with-pframe,0.82157044608391405,0.17838074434736262,0.054280416608712537,1,8.6846398107216238,0.94249163781468226,1,5,13,8.9291314246312847
17,repet-fg,with-pframe,0.81616417762297488,0.17795431037791465,0.054509348503935511,2,17.281346130183341,0.95381726424505608,3,11,27,17.992527474511338
17,repet-fg,with-pframe,0.81162093836416105,0.17751579616111757,0.054679403823324334,5,38.914544010750717,0.96068305850595626,6,24,58,41.462375079733697
17,repet-bg,with-pframe,0.89851157120486647,0.17189808823308939,0.047828568307301048,0.10000000000000001,1.4317838696861342,0.73851299806349391,1,1,2,0.65453926464127055
17,repet-bg,with-pframe,0.88555908406004147,0.17124635925966958,0.048344137150779586,1,9.4410957232627659,0.96185669855055456,2,7,14,8.6661198755031208
17,repet-bg,with-pframe,0.88441603887534215,0.17097971819317292,0.048331246460262468,2,18.382491257687207,0.97329968898538821,4,12,27,17.801163857216864
17,repet-bg,with-pframe,0.88322542650571922,0.17107851849190814,0.048424364085831811,5,42.211039932946179,0.98016548324628838,9,28,62,42.280704472348894
17,sum,with-pframe,0.88511602152191604,0.18045725573942795,0.050969943869375464,0.10000000000000001,1.4317838696861342,0.73851299806349391,1,1,2,0.65453926464127055
17,sum,with-pframe,0.87863977794950354,0.18021745558390068,0.05127740062158271,1,9.4410957232627659,0.96185669855055456,2,7,14,8.6661198755031208
17,sum,with-pframe,0.87806825535715394,0.1801403834206563,0.051288832707938027,2,18.382491257687207,0.97329968898538821,4,12,27,17.801163857216864
17,sum,with-pframe,0.87747294917234242,0.18006631394599415,0.051302525655018152,5,42.211039932946179,0.98016548324628838,9,28,62,42.280704472348894
18,mixture,with-pframe,0.90343889260917842,0.14978042373354983,0.041447303453191003,0.10000000000000001,1.3876132930513596,0.73925181462869904,1,1,2,0.62686390226931221
18,mixture,with-pframe,0.88793153843301409,0.1283361391102944,0.036133455552433934,1,9.5892380841934362,0.96292573981016194,2,7,14,8.8166413640299712
18,mixture,with-pframe,0.88641500544228669,0.12673852301626676,0.035744691323515321,2,18.195736878294753,0.97442769402568397,4,12,27,17.29659856615541
18,mixture,with-pframe,0.88499586647965844,0.13219571423307697,0.037343596518401218,5,44.921825216203914,0.98135120044667778,10,30,69,43.7944121336131
18,vocals,with-pframe,0.52893246111328029,-0.0055935359220971037,-0.0026437855176840567,0.10000000000000001,1.3669628855201255,0.42724734785036295,1,1,2,0.62001469316555491
18,vocals,with-pframe,0.515037507061885,-0.50202096309996191,-0.24368174949229521,1,9.7091273821464394,0.55667225013958688,2,6,15,9.395385396089166
18,vocals,with-pframe,0.51355042131369599,-0.47537892114546754,-0.23141784205405613,2,18.586323092170467,0.56337241764377444,4,12,28,18.557887128832675
18,vocals,with-pframe,0.51169295469269072,-0.15879556737703515,-0.077583424747563495,5,45.805550088565241,0.56739251814628699,10,32,70,43.487356143583696
18,drums,with-pframe,0.89820818982346928,0.13083103508777372,0.03641445173014031,0.10000000000000001,1.3826179929738811,0.7310999441652708,1,1,2,0.62951948377244515
18,drums,with-pframe,0.88306532707161356,0.10072112285823431,0.028514629600576023,1,9.8700598100152455,0.95220547180346171,3,7,15,8.9149192866955129
18,drums,with-pframe,0.88152229156260153,0.083638644250342065,0.023719945896683671,2,18.834492350486787,0.96348408710217759,5,13,28,17.695636892458214
18,drums,with-pframe,0.87991032769327748,0.098731303473092336,0.028051524219496509,5,46.417376294591485,0.97040759352317141,10,31,70,44.966305216837632
18,repet-fg,with-pframe,0.87242036702170589,0.087539680380654961,0.025085292506266354,0.10000000000000001,1.2608561273373513,0.72261306532663316,1,1,1,0.5550619614344473
18,repet-fg,with-pframe,0.84211937257741898,-0.031566808018809844,-0.0093712391160754929,1,9.0848362600854298,0.9411501954215522,1,6,14,9.1545187650630062
18,repet-fg,with-pframe,0.83824498797025615,-0.057356271459079622,-0.017106058575418175,2,17.57111032946418,0.95242881072026797,3,11,27,17.856487866832861
18,repet-fg,with-pframe,0.83464337208008776,-0.037882207612126795,-0.011346824547865644,5,46.405285830713702,0.95912897822445564,9,31,74,45.918179851690773
18,repet-bg,with-pframe,0.88933791692387565,0.14714928387405335,0.041364840369965031,0.10000000000000001,1.4411720283945024,0.73936348408710217,1,1,2,0.65219952519956803
18,repet-bg,with-pframe,0.87264209385163394,0.12783059413505926,0.036621713253266734,1,9.7860373419923459,0.96292573981016194,3,7,14.5,8.8218430407036283
18,repet-bg,with-pframe,0.87091397697007511,0.12577939650393288,0.036105574095136699,2,18.476392390556956,0.97442769402568397,5,13,28,17.32781980176199
18,repet-bg,with-pframe,0.86950912537327107,0.12885099692108559,0.037047051365266356,5,45.601729631315429,0.98135120044667778,10,30,70,44.215505539334885
18,sum,with-pframe,0.87949403093487366,0.14856589289072764,0.042230500624548556,0.10000000000000001,1.4411720283945024,0.73936348408710217,1,1,2,0.65219952519956803
18,sum,with-pframe,0.87114611939875275,0.12890953780984704,0.036994235220498307,1,9.7860373419923459,0.96292573981016194,3,7,14.5,8.8218430407036283
18,sum,with-pframe,0.87028206095797334,0.12740458243006758,0.036598646618610488,2,18.476392390556956,0.97442769402568397,5,13,28,17.32781980176199
18,sum,with-pframe,0.86957963515957137,0.13080775970552638,0.037606607381485718,5,45.601729631315429,0.98135120044667778,10,30,70,44.215505539334885
19,mixture,with-pframe,0.82518940236381211,0.1459380662710541,0.044213505969964116,0.10000000000000001,1.3745954692556634,0.69784511150842199,1,1,2,0.6246221928652691
19,mixture,with-pframe,0.79195231571018576,0.12626074640156615,0.039857433300242773,1,9.5432801822323459,0.90881716382798527,2,7,14,9.0041315433672811
19,mixture,with-pframe,0.78913761038898023,0.11916512855184402,0.037751694692737231,2,18.325897881919573,0.91963865625294061,4,12,28,17.696970078192429
19,mixture,with-pframe,0.7860888287804102,0.11399396275477836,0.036253524595825919,5,44.083214793741107,0.92613155170791384,10,30,67,43.615646431106867
19,vocals,with-pframe,0.59550726086814276,0.067327918901816997,0.028264944580048013,0.10000000000000001,1.3922242314647377,0.52037263573915493,1,1,2,0.63134885911698246
19,vocals,with-pframe,0.55347995251936666,-0.079879425297294748,-0.036080541369969361,1,8.5442299680599909,0.67761362567046202,2,4,13,8.8669763376828605
19,vocals,with-pframe,0.54889850885960823,-0.56782602716872344,-0.25862068214961953,2,16.230885380919698,0.68551802013738594,2,8,24,17.961736386757174
19,vocals,with-pframe,0.54383007256273008,-0.54118351612234905,-0.24878337160176273,5,41.258684102983246,0.69078761644866848,4,24,67,44.520563901636081
19,drums,with-pframe,0.78312285154361683,0.13183718732778571,0.042087006868692718,0.10000000000000001,1.3262926896173364,0.68608261974216622,1,1,2,0.59333259904556068
19,drums,with-pframe,0.73452615129323706,0.093635936903018635,0.031869504148408924,1,9.4602422327540818,0.89347887456478781,2,7,13.5,8.7655000241450836
19,drums,with-pframe,0.73063030209902191,0.077613081118644178,0.026556892348863093,2,18.102935054121566,0.90411216712148301,4,12,27,17.728381298323022
19,drums,with-pframe,0.72605731349165359,0.061515890779461291,0.021181485826383198,5,45.587846217445225,0.91051096264232612,9,28,70,46.608366673996315
19,repet-fg,with-pframe,0.77017963677830159,0.071350454348791725,0.023160328753709363,0.10000000000000001,1.2411947027331642,0.66792133245506724,1,1,1,0.54432633791430629
19,repet-fg,with-pframe,0.72148689816109968,-0.088309981469446353,-0.030599994849015176,1,8.801838831800973,0.86995389103227627,1,5,13,9.2631206916202924
19,repet-fg,with-pframe,0.71602383148418891,-0.12050650786586337,-0.042074894216884866,2,17.279102084446819,0.88030488378658134,2,10,28,17.893909890405592
19,repet-fg,with-pframe,0.71038486295646719,-0.17245184448168782,-0.060689583025453547,5,44.484661925485618,0.88651547943916442,8,30,71,45.00221725380954
19,repet-bg,with-pframe,0.8028348871636497,0.13465523919860667,0.041931174563904626,0.10000000000000001,1.463065496286293,0.69681001223299144,1,1,2,0.66525098077232603
19,repet-bg,with-pframe,0.76688179873519768,0.10753584509017822,0.035056199425887689,1,9.9809188012029448,0.90740566481603457,3,7,15,9.026287493718538
19,repet-bg,with-pframe,0.76355933075687055,0.099614558806747855,0.032615199236713514,2,19.039352326296374,0.91822715724098991,5,13,29,17.812230555400749
19,repet-bg,with-pframe,0.76027592144447587,0.087923714007517528,0.02891177779261642,5,46.381092907296228,0.92472005269596314,10,31,71,45.064872799800668
19,sum,with-pframe,0.77332537578112737,0.1415455651574633,0.045758735452877682,0.10000000000000001,1.463065496286293,0.69681001223299144,1,1,2,0.66525098077232603
